"subject","group","age","gender","even_sub","language","trial","temp_cond","condition","tmax_temp","tmin_temp","TC","tempResp","PHS","tempRT","vasRating","catch","duration"
"sub-1005",1,22,"F",FALSE,2,9,1,2,33,29.3,7.4,1,0,0.349561,56.9010416666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,10,1,2,33,27.1,11.8,1,0,0.7594863,62.6302083333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,11,1,2,33,29.2,7.6,1,0,0.284792,85.9375,0,1.5
"sub-1005",1,22,"F",FALSE,2,12,1,2,33,28.4,9.2,1,0,0.6749707,72.9166666666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,13,1,2,33,29.7,6.6,1,0,0.3746773,39.5833333333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,14,1,2,33,29.7,6.6,1,0,0.7456083,77.6041666666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,15,1,2,33,31.8,2.4,0,1,0.2546676,81.1197916666667,1,1.5
"sub-1005",1,22,"F",FALSE,2,16,1,2,33,27.6,10.8,1,0,0.3621908,75.78125,0,1.5
"sub-1005",1,22,"F",FALSE,2,17,2,3,35.3,27.2,16.2,1,0,0.3604177,72.5260416666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,18,2,3,35.3,28.7,13.2,1,0,0.3528349,76.953125,0,1e-04
"sub-1005",1,22,"F",FALSE,2,19,2,3,35.3,28.7,13.2,1,0,0.4876163,79.4270833333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,20,2,3,35.3,28.3,14,1,0,0.3909868,57.9427083333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,21,2,3,35.3,27.7,15.2,1,0,0.314613,70.4427083333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,22,2,3,35.3,31.8,6.99999999999999,0,1,0.2850532,100,1,1e-04
"sub-1005",1,22,"F",FALSE,2,23,2,3,35.3,29.5,11.6,1,0,0.3231722,37.109375,0,1e-04
"sub-1005",1,22,"F",FALSE,2,24,2,3,35.3,29.4,11.8,1,0,0.46063,31.25,0,1e-04
"sub-1005",1,22,"F",FALSE,2,25,2,4,35.3,29.4,11.8,1,0,0.7759555,67.96875,0,1.5
"sub-1005",1,22,"F",FALSE,2,26,2,4,35.3,28,14.6,1,0,0.319923,97.0052083333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,27,2,4,35.3,29.8,11,1,0,0.7369404,26.0416666666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,28,2,4,35.3,29.5,11.6,1,0,0.4824138,65.1041666666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,29,2,4,35.3,28.2,14.2,1,0,0.4101234,68.75,0,1.5
"sub-1005",1,22,"F",FALSE,2,30,2,4,35.3,31.8,6.99999999999999,0,1,0.2768016,84.375,1,1.5
"sub-1005",1,22,"F",FALSE,2,31,2,4,35.3,29.3,12,1,0,0.2707672,79.0364583333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,32,2,4,35.3,28.8,13,1,0,0.6682392,84.8958333333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,33,3,5,41.1,28.4,25.4,1,0,0.3829746,80.078125,0,1e-04
"sub-1005",1,22,"F",FALSE,2,34,3,5,41.1,29.4,23.4,1,0,0.4677996,70.1822916666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,35,3,5,41.1,27.2,27.8,1,0,0.4376996,100,0,1e-04
"sub-1005",1,22,"F",FALSE,2,36,3,5,41.1,28.2,25.8,1,0,0.4631634,86.4583333333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,37,3,5,41.1,29.4,23.4,1,0,0.3546107,53.2552083333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,38,3,5,41.1,31.8,18.6,0,1,0.9280989,22.9166666666667,1,1e-04
"sub-1005",1,22,"F",FALSE,2,39,3,5,41.1,30.3,21.6,1,0,0.3371725,70.3125,0,1e-04
"sub-1005",1,22,"F",FALSE,2,40,3,5,41.1,28,26.2,1,0,0.2953302,81.9010416666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,41,3,6,41.1,29.2,23.8,1,0,0.3536382,26.5625,0,1.5
"sub-1005",1,22,"F",FALSE,2,42,3,6,41.1,29,24.2,1,0,0.4867171,64.1927083333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,43,3,6,41.1,30.1,22,1,0,0.3425087,57.1614583333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,44,3,6,41.1,29.2,23.8,1,0,0.369436,88.28125,0,1.5
"sub-1005",1,22,"F",FALSE,2,45,3,6,41.1,28.6,25,1,0,0.495885,68.8802083333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,46,3,6,41.1,28.3,25.6,1,0,1.7563753,67.578125,0,1.5
"sub-1005",1,22,"F",FALSE,2,47,3,6,41.1,31.8,18.6,0,1,0.4066647,75.2604166666667,1,1.5
"sub-1005",1,22,"F",FALSE,2,48,3,6,41.1,29,24.2,1,0,0.3638665,36.5885416666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,49,4,7,44.1,29.4,29.4,1,0,0.4308141,36.5885416666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,50,4,7,44.1,31.8,24.6,0,1,0.467916,94.2708333333333,1,1e-04
"sub-1005",1,22,"F",FALSE,2,51,4,7,44.1,29.1,30,1,0,0.3139414,80.9895833333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,52,4,7,44.1,28.3,31.6,1,0,0.3944694,89.453125,0,1e-04
"sub-1005",1,22,"F",FALSE,2,53,4,7,44.1,28.1,32,1,0,0.4345471,82.5520833333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,54,4,7,44.1,29,30.2,1,0,0.4334759,43.2291666666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,55,4,7,44.1,29.5,29.2,1,0,0.3359424,49.4791666666667,0,1e-04
"sub-1005",1,22,"F",FALSE,2,56,4,7,44.1,27.8,32.6,1,0,0.375524,95.0520833333333,0,1e-04
"sub-1005",1,22,"F",FALSE,2,57,4,8,44.1,29.4,29.4,1,0,0.391475,65.7552083333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,58,4,8,44.1,28.7,30.8,1,0,0.3489727,90.3645833333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,59,4,8,44.1,27.8,32.6,1,0,0.3143797,98.4375,0,1.5
"sub-1005",1,22,"F",FALSE,2,60,4,8,44.1,31.8,24.6,0,1,0.5141171,100,1,1.5
"sub-1005",1,22,"F",FALSE,2,61,4,8,44.1,29.2,29.8,1,0,0.3585355,48.828125,0,1.5
"sub-1005",1,22,"F",FALSE,2,62,4,8,44.1,30.3,27.6,1,0,0.2590245,55.7291666666667,0,1.5
"sub-1005",1,22,"F",FALSE,2,63,4,8,44.1,29.5,29.2,1,0,0.3170646,85.6770833333333,0,1.5
"sub-1005",1,22,"F",FALSE,2,64,4,8,44.1,29.2,29.8,1,0,0.2601643,70.9635416666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,1,1,1,33,25.4,15.2,0,1,1.5307322,98.6979166666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,2,1,1,33,28.5,9,1,0,1.5821444,58.4635416666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,3,1,1,33,28.6,8.8,1,0,0.9083705,55.46875,0,1e-04
"sub-1006",1,27,"F",TRUE,2,4,1,1,33,28.4,9.2,0,1,3.0871387,40.8854166666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,5,1,1,33,29.5,7,0,1,1.5033895,38.671875,0,1e-04
"sub-1006",1,27,"F",TRUE,2,6,1,1,33,29.6,6.8,0,1,0.5282007,66.5364583333333,0,1e-04
"sub-1006",1,27,"F",TRUE,2,7,1,1,33,28.9,8.2,0,1,0.6749963,60.15625,0,1e-04
"sub-1006",1,27,"F",TRUE,2,8,1,1,33,31.8,2.4,0,1,0.4383492,100,1,1e-04
"sub-1006",1,27,"F",TRUE,2,9,1,2,33,29.3,7.4,1,0,0.446406,88.1510416666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,10,1,2,33,31.9,2.2,0,1,0.4449698,99.8697916666667,1,1.5
"sub-1006",1,27,"F",TRUE,2,11,1,2,33,28.8,8.4,1,0,0.5527182,100,0,1.5
"sub-1006",1,27,"F",TRUE,2,12,1,2,33,29.2,7.6,1,0,0.4592764,86.4583333333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,13,1,2,33,29.6,6.8,1,0,0.5276878,73.9583333333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,14,1,2,33,29.9,6.2,1,0,1.2200041,39.1927083333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,15,1,2,33,29.7,6.6,0,1,1.191984,27.8645833333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,16,1,2,33,29.4,7.2,0,1,0.7116048,30.7291666666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,17,2,3,36.1,28.9,14.4,1,0,0.400761,71.3541666666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,18,2,3,36.1,29.4,13.4,1,0,0.7361706,40.7552083333333,0,1e-04
"sub-1006",1,27,"F",TRUE,2,19,2,3,36.1,28.8,14.6,1,0,0.7277607,45.703125,0,1e-04
"sub-1006",1,27,"F",TRUE,2,20,2,3,36.1,31.9,8.40000000000001,0,1,0.4566459,100,1,1e-04
"sub-1006",1,27,"F",TRUE,2,21,2,3,36.1,29,14.2,0,1,0.8102801,80.859375,0,1e-04
"sub-1006",1,27,"F",TRUE,2,22,2,3,36.1,28.4,15.4,0,1,0.4607202,100,0,1e-04
"sub-1006",1,27,"F",TRUE,2,23,2,3,36.1,29.6,13,0,1,0.5492651,75.5208333333333,0,1e-04
"sub-1006",1,27,"F",TRUE,2,24,2,3,36.1,29.6,13,1,0,0.6173584,92.3177083333333,0,1e-04
"sub-1006",1,27,"F",TRUE,2,25,2,4,36.1,29,14.2,1,0,0.5268884,88.1510416666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,26,2,4,36.1,29.3,13.6,1,0,0.5391716,100,0,1.5
"sub-1006",1,27,"F",TRUE,2,27,2,4,36.1,28.5,15.2,1,0,1.8965359,10.9375,0,1.5
"sub-1006",1,27,"F",TRUE,2,28,2,4,36.1,28.4,15.4,0,1,0.6131038,45.703125,0,1.5
"sub-1006",1,27,"F",TRUE,2,29,2,4,36.1,29.1,14,0,1,0.4544272,92.578125,0,1.5
"sub-1006",1,27,"F",TRUE,2,30,2,4,36.1,28.5,15.2,0,1,0.6407092,100,0,1.5
"sub-1006",1,27,"F",TRUE,2,31,2,4,36.1,28.5,15.2,0,1,0.558035,100,0,1.5
"sub-1006",1,27,"F",TRUE,2,32,2,4,36.1,31.8,8.6,0,1,0.6053438,99.21875,1,1.5
"sub-1006",1,27,"F",TRUE,2,33,3,5,46.5,28.6,35.8,0,1,0.689517,100,0,1e-04
"sub-1006",1,27,"F",TRUE,2,34,3,5,46.5,29.2,34.6,0,1,0.510462,97.1354166666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,35,3,5,46.5,31.9,29.2,0,1,0.4968026,100,1,1e-04
"sub-1006",1,27,"F",TRUE,2,36,3,5,46.5,29.7,33.6,0,1,0.4724484,100,0,1e-04
"sub-1006",1,27,"F",TRUE,2,37,3,5,46.5,28.9,35.2,0,1,0.3737447,100,0,1e-04
"sub-1006",1,27,"F",TRUE,2,38,3,5,46.5,27.3,38.4,1,0,0.9102179,34.1145833333333,0,1e-04
"sub-1006",1,27,"F",TRUE,2,39,3,5,46.5,27.9,37.2,1,0,0.511684,34.6354166666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,40,3,5,46.5,29.6,33.8,0,1,0.4906556,66.6666666666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,41,3,6,46.5,29.3,34.4,1,0,0.4630969,71.2239583333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,42,3,6,46.5,29.3,34.4,0,1,0.558389,54.296875,0,1.5
"sub-1006",1,27,"F",TRUE,2,43,3,6,46.5,31.8,29.4,0,1,0.5227288,4.03645833333333,1,1.5
"sub-1006",1,27,"F",TRUE,2,44,3,6,46.5,27.7,37.6,1,0,0.5947425,53.90625,0,1.5
"sub-1006",1,27,"F",TRUE,2,45,3,6,46.5,27.5,38,0,1,0.5952254,78.515625,0,1.5
"sub-1006",1,27,"F",TRUE,2,46,3,6,46.5,29.4,34.2,0,1,0.4703472,98.046875,0,1.5
"sub-1006",1,27,"F",TRUE,2,47,3,6,46.5,28.5,36,1,0,0.8914472,10.2864583333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,48,3,6,46.5,28.9,35.2,0,1,0.5856269,39.3229166666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,49,4,7,47.7,28.9,37.6,1,0,0.4260022,42.0572916666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,50,4,7,47.7,29.3,36.8,1,0,0.5369081,33.203125,0,1e-04
"sub-1006",1,27,"F",TRUE,2,51,4,7,47.7,31.8,31.8,0,1,1.6484076,2.47395833333333,1,1e-04
"sub-1006",1,27,"F",TRUE,2,52,4,7,47.7,28.4,38.6,1,0,0.7771823,15.625,0,1e-04
"sub-1006",1,27,"F",TRUE,2,53,4,7,47.7,29.2,37,0,1,0.5061481,96.3541666666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,54,4,7,47.7,28.3,38.8,1,0,0.8633847,0,0,1e-04
"sub-1006",1,27,"F",TRUE,2,55,4,7,47.7,28.9,37.6,0,1,1.6477113,0,0,1e-04
"sub-1006",1,27,"F",TRUE,2,56,4,7,47.7,27.7,40,1,0,0.7058134,0.260416666666667,0,1e-04
"sub-1006",1,27,"F",TRUE,2,57,4,8,47.7,28.5,38.4,1,0,0.3743678,39.5833333333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,58,4,8,47.7,26.5,42.4,1,0,0.6487344,5.20833333333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,59,4,8,47.7,29.1,37.2,1,0,1.0735584,87.2395833333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,60,4,8,47.7,29.2,37,1,0,0.4172562,72.0052083333333,0,1.5
"sub-1006",1,27,"F",TRUE,2,61,4,8,47.7,31.8,31.8,0,1,0.345263,95.703125,1,1.5
"sub-1006",1,27,"F",TRUE,2,62,4,8,47.7,27,41.4,1,0,0.7400282,10.9375,0,1.5
"sub-1006",1,27,"F",TRUE,2,63,4,8,47.7,28.2,39,1,0,0.4551696,37.3697916666667,0,1.5
"sub-1006",1,27,"F",TRUE,2,64,4,8,47.7,27.4,40.6,0,1,0.7169985,37.3697916666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,1,1,1,38.3,28.1,20.4,1,0,0.8804217,23.9583333333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,2,1,1,38.3,27.3,22,0,1,0.4675705,46.3541666666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,3,1,1,38.3,27.8,21,1,0,0.6384223,82.6822916666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,4,1,1,38.3,28,20.6,1,0,0.9804173,37.2395833333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,5,1,1,38.3,28.7,19.2,1,0,0.6729005,86.1979166666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,6,1,1,38.3,26.6,23.4,1,0,1.039909,25.2604166666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,7,1,1,38.3,31.8,13,0,1,0.6119463,48.6979166666667,1,1e-04
"sub-1007",1,26,"M",FALSE,2,8,1,1,38.3,26.7,23.2,0,1,1.561155,1.69270833333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,9,1,2,38.3,27.3,22,1,0,1.2417285,25.390625,0,1.5
"sub-1007",1,26,"M",FALSE,2,10,1,2,38.3,27.6,21.4,1,0,1.5604036,59.2447916666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,11,1,2,38.3,24.7,27.2,0,1,1.1965879,36.4583333333333,0,1.5
"sub-1007",1,26,"M",FALSE,2,12,1,2,38.3,25.8,25,1,0,2.4352455,0,0,1.5
"sub-1007",1,26,"M",FALSE,2,13,1,2,38.3,24.2,28.2,0,1,0.7979877,20.3125,0,1.5
"sub-1007",1,26,"M",FALSE,2,14,1,2,38.3,23.5,29.6,0,1,0.5828601,62.7604166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,15,1,2,38.3,31.8,13,0,1,0.6410167,100,1,1.5
"sub-1007",1,26,"M",FALSE,2,16,1,2,38.3,27.2,22.2,0,1,0.6462282,23.1770833333333,0,1.5
"sub-1007",1,26,"M",FALSE,2,17,2,3,42.8,28,29.6,1,0,0.7191244,41.2760416666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,18,2,3,42.8,26.1,33.4,1,0,1.5507377,55.2083333333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,19,2,3,42.8,24.3,37,0,1,2.1725039,0,0,1e-04
"sub-1007",1,26,"M",FALSE,2,20,2,3,42.8,31.8,22,0,1,0.4125921,97.7864583333333,1,1e-04
"sub-1007",1,26,"M",FALSE,2,21,2,3,42.8,27.3,31,0,1,0.7752155,58.4635416666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,22,2,3,42.8,26.8,32,0,1,0.4063039,37.3697916666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,23,2,3,42.8,27.6,30.4,1,0,0.4976032,76.953125,0,1e-04
"sub-1007",1,26,"M",FALSE,2,24,2,3,42.8,26.8,32,1,0,0.3783086,64.1927083333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,25,2,4,42.8,27.6,30.4,0,1,0.5319323,0,0,1.5
"sub-1007",1,26,"M",FALSE,2,26,2,4,42.8,25.9,33.8,0,1,2.778674,6.90104166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,27,2,4,42.8,24,37.6,0,1,0.447734,64.3229166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,28,2,4,42.8,23,39.6,0,1,0.6682387,8.203125,0,1.5
"sub-1007",1,26,"M",FALSE,2,29,2,4,42.8,31.8,22,0,1,0.610577,81.640625,1,1.5
"sub-1007",1,26,"M",FALSE,2,30,2,4,42.8,27.8,30,0,1,0.265244,48.1770833333333,0,1.5
"sub-1007",1,26,"M",FALSE,2,31,2,4,42.8,24.1,37.4,0,1,0.3928844,2.86458333333333,0,1.5
"sub-1007",1,26,"M",FALSE,2,32,2,4,42.8,27,31.6,1,0,0.5128863,43.359375,0,1.5
"sub-1007",1,26,"M",FALSE,2,33,3,5,44,26.1,35.8,0,1,0.7195056,18.2291666666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,34,3,5,44,27.5,33,1,0,0.4340862,39.1927083333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,35,3,5,44,26.8,34.4,0,1,0.4114995,64.1927083333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,36,3,5,44,26.8,34.4,0,1,0.5194616,58.7239583333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,37,3,5,44,31.8,24.4,0,1,0.3963872,87.5,1,1e-04
"sub-1007",1,26,"M",FALSE,2,38,3,5,44,25.4,37.2,0,1,0.5053868,44.921875,0,1e-04
"sub-1007",1,26,"M",FALSE,2,39,3,5,44,26.4,35.2,1,0,1.5350198,0,0,1e-04
"sub-1007",1,26,"M",FALSE,2,40,3,5,44,25.2,37.6,1,0,1.24618,23.3072916666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,41,3,6,44,26.7,34.6,0,1,0.7019412,21.6145833333333,0,1.5
"sub-1007",1,26,"M",FALSE,2,42,3,6,44,25.7,36.6,0,1,1.4160882,22.1354166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,43,3,6,44,31.4,25.2,0,1,0.3391877,92.3177083333333,1,1.5
"sub-1007",1,26,"M",FALSE,2,44,3,6,44,28.4,31.2,1,0,0.3775599,84.6354166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,45,3,6,44,28.8,30.4,1,0,0.3726213,62.7604166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,46,3,6,44,27.9,32.2,0,1,0.2915147,62.7604166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,48,3,6,44,25.7,36.6,1,0,0.8861035,11.9791666666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,49,4,7,45,25,40,1,0,1.9554963,2.86458333333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,50,4,7,45,25.5,39,0,1,2.2324587,13.671875,0,1e-04
"sub-1007",1,26,"M",FALSE,2,51,4,7,45,23,44,0,1,2.8633867,4.03645833333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,52,4,7,45,26.7,36.6,0,1,0.3343172,12.890625,0,1e-04
"sub-1007",1,26,"M",FALSE,2,53,4,7,45,31.8,26.4,0,1,0.421864,97.7864583333333,1,1e-04
"sub-1007",1,26,"M",FALSE,2,54,4,7,45,26.2,37.6,1,0,0.4539715,9.50520833333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,55,4,7,45,26.3,37.4,1,0,0.3809037,39.9739583333333,0,1e-04
"sub-1007",1,26,"M",FALSE,2,56,4,7,45,26.5,37,1,0,2.4601053,15.1041666666667,0,1e-04
"sub-1007",1,26,"M",FALSE,2,57,4,8,45,24.7,40.6,0,1,0.4971031,8.07291666666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,58,4,8,45,25.8,38.4,1,0,1.3911099,5.33854166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,59,4,8,45,26.5,37,0,1,0.4619782,8.46354166666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,60,4,8,45,31.8,26.4,0,1,0.2769393,91.40625,1,1.5
"sub-1007",1,26,"M",FALSE,2,61,4,8,45,27.7,34.6,0,1,0.540493,11.9791666666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,62,4,8,45,28.1,33.8,1,0,0.4245484,15.234375,0,1.5
"sub-1007",1,26,"M",FALSE,2,63,4,8,45,27.4,35.2,0,1,0.2679293,44.4010416666667,0,1.5
"sub-1007",1,26,"M",FALSE,2,64,4,8,45,28.1,33.8,1,0,0.2766711,56.3802083333333,0,1.5
"sub-1008",1,21,"M",TRUE,1,1,1,1,34.8,28.8,12,1,0,0.6681216,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,2,1,1,34.8,29.5,10.6,1,0,0.5253025,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,3,1,1,34.8,27,15.6,0,1,0.5776372,69.4010416666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,4,1,1,34.8,28.9,11.8,1,0,0.6614186,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,5,1,1,34.8,26.8,16,1,0,0.4720617,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,6,1,1,34.8,27.4,14.8,1,0,0.4340823,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,7,1,1,34.8,27.6,14.4,1,0,0.4302342,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,8,1,1,34.8,31.8,5.99999999999999,0,1,0.6777922,100,1,1e-04
"sub-1008",1,21,"M",TRUE,1,9,1,2,34.8,28,13.6,1,0,1.0068449,100,0,1.5
"sub-1008",1,21,"M",TRUE,1,10,1,2,34.8,31.9,5.8,0,1,0.5115383,100,1,1.5
"sub-1008",1,21,"M",TRUE,1,11,1,2,34.8,30.3,8.99999999999999,1,0,0.4280812,100,0,1.5
"sub-1008",1,21,"M",TRUE,1,12,1,2,34.8,27.5,14.6,1,0,0.5070806,87.3697916666667,0,1.5
"sub-1008",1,21,"M",TRUE,1,13,1,2,34.8,26.3,17,1,0,0.7765784,81.7708333333333,0,1.5
"sub-1008",1,21,"M",TRUE,1,14,1,2,34.8,26.2,17.2,1,0,1.1462235,75,0,1.5
"sub-1008",1,21,"M",TRUE,1,15,1,2,34.8,26.9,15.8,1,0,0.4917221,69.140625,0,1.5
"sub-1008",1,21,"M",TRUE,1,16,1,2,34.8,28.4,12.8,1,0,0.4412193,78.90625,0,1.5
"sub-1008",1,21,"M",TRUE,1,17,2,3,39.3,24.9,28.8,0,1,0.7245076,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,18,2,3,39.3,29.3,20,1,0,0.6986661,76.5625,0,1e-04
"sub-1008",1,21,"M",TRUE,1,19,2,3,39.3,31.1,16.4,0,1,3.9985538,0,0,1e-04
"sub-1008",1,21,"M",TRUE,1,20,2,3,39.3,27.5,23.6,1,0,0.4256197,99.8697916666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,21,2,3,39.3,28.7,21.2,1,0,0.4777817,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,22,2,3,39.3,25.7,27.2,0,1,0.4916473,100,0,1e-04
"sub-1008",1,21,"M",TRUE,1,23,2,3,39.3,29.6,19.4,1,0,0.4502771,79.9479166666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,24,2,3,39.3,32,14.6,0,1,0.6979407,100,1,1e-04
"sub-1008",1,21,"M",TRUE,1,25,2,4,39.3,30.9,16.8,1,0,0.5861666,74.3489583333333,0,1.5
"sub-1008",1,21,"M",TRUE,1,26,2,4,39.3,31.8,15,0,1,0.7638699,100,1,1.5
"sub-1008",1,21,"M",TRUE,1,27,2,4,39.3,26.8,25,0,1,0.5717155,50.78125,0,1.5
"sub-1008",1,21,"M",TRUE,1,28,2,4,39.3,29.1,20.4,1,0,0.6469653,71.875,0,1.5
"sub-1008",1,21,"M",TRUE,1,29,2,4,39.3,28.5,21.6,1,0,0.4546269,72.65625,0,1.5
"sub-1008",1,21,"M",TRUE,1,30,2,4,39.3,28.2,22.2,1,0,0.8800889,74.0885416666667,0,1.5
"sub-1008",1,21,"M",TRUE,1,31,2,4,39.3,27.2,24.2,1,0,0.5409437,51.8229166666667,0,1.5
"sub-1008",1,21,"M",TRUE,1,32,2,4,39.3,27.4,23.8,1,0,3.7835676,50.6510416666667,0,1.5
"sub-1008",1,21,"M",TRUE,1,33,3,5,43.9,26,35.8,0,1,0.6085173,74.8697916666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,34,3,5,43.9,25.2,37.4,1,0,5.4027115,0,0,1e-04
"sub-1008",1,21,"M",TRUE,1,35,3,5,43.9,23.8,40.2,1,0,1.7990654,27.34375,0,1e-04
"sub-1008",1,21,"M",TRUE,1,36,3,5,43.9,26,35.8,0,1,2.3695793,26.4322916666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,37,3,5,43.9,32,23.8,0,1,0.5380845,100,1,1e-04
"sub-1008",1,21,"M",TRUE,1,38,3,5,43.9,30,27.8,1,0,0.497234,79.8177083333333,0,1e-04
"sub-1008",1,21,"M",TRUE,1,39,3,5,43.9,28.3,31.2,1,0,0.5598108,77.2135416666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,40,3,5,43.9,27.4,33,1,0,0.3770753,77.6041666666667,0,1e-04
"sub-1008",1,21,"M",TRUE,1,41,3,6,43.9,27.2,33.4,1,0,0.506086,100,0,1.5
"sub-1008",1,21,"M",TRUE,1,42,3,6,43.9,27.8,32.2,0,1,0.6004438,50.1302083333333,0,1.5
"sub-1008",1,21,"M",TRUE,1,43,3,6,43.9,26.7,34.4,0,1,1.4897332,19.921875,0,1.5
"sub-1008",1,21,"M",TRUE,1,44,3,6,43.9,27.2,33.4,1,0,1.833694,18.0989583333333,0,1.5
"sub-1008",1,21,"M",TRUE,1,45,3,6,43.9,32,23.8,0,1,0.6453915,100,1,1.5
"sub-1008",1,21,"M",TRUE,1,46,3,6,43.9,26.8,34.2,0,1,0.867864,100,0,1.5
"sub-1008",1,21,"M",TRUE,1,47,3,6,43.9,26.1,35.6,1,0,2.1181762,0,0,1.5
